review_id,product_id,date,rating,text,review_order,sentence_count,word_count,overall_text_sentiment,mean_aspect_sentiment,aspects_mentioned_count,focal_battery,focal_camera,focal_display,focal_performance,focal_build_quality,focal_price_value,focal_software,rating_normalized,prior_review_count,prior_rating_mean,prior_rating_variance,mean_env_dissonance,aged_dissonance,aged_signed_gap,prior_env_battery,prior_vol_battery,mismatch_battery,dissonance_battery,prior_env_camera,prior_vol_camera,mismatch_camera,dissonance_camera,prior_env_display,prior_vol_display,mismatch_display,dissonance_display,prior_env_performance,prior_vol_performance,mismatch_performance,dissonance_performance,prior_env_build_quality,prior_vol_build_quality,mismatch_build_quality,dissonance_build_quality,prior_env_price_value,prior_vol_price_value,mismatch_price_value,dissonance_price_value,prior_env_software,prior_vol_software,mismatch_software,dissonance_software,has_prior_history
rev_PROD-GAMMA-300_014,PROD-GAMMA-300,2025-02-02 10:00:00,5.0,Bezels are razor-thin with beautiful HDR contrast. Unbelievable value for money at this price point.,14,2,15,0.7964,0.5466500000000001,2,,,0.5994,,,0.4939,,1.0,13,5.0,0.0,0.10762142857142853,0.4533499999999999,0.4533499999999999,0.5201888888888889,9,,,0.6393,5,,,0.6353,8,-0.03589999999999993,0.03589999999999993,0.2835285714285714,7,,,,0,,,0.31455714285714287,7,0.17934285714285714,0.17934285714285714,0.6997,1,,,True
rev_PROD-GAMMA-300_015,PROD-GAMMA-300,2025-02-04 10:00:00,5.0,"Night mode is magical, crisp photos even in dim lighting. Charging is blazing fast with 65W, 0 to 80% in 25 minutes. Affordable budget device with flagship-grade features.",15,3,28,0.7906,0.3599333333333334,3,0.5859,0.4939,,,,0.0,,1.0,14,5.0,0.0,0.18269537037037034,0.6400666666666666,0.6400666666666666,0.5201888888888889,9,0.06571111111111105,0.06571111111111105,0.6393,5,-0.14539999999999997,0.14539999999999997,0.6313111111111112,9,,,0.2835285714285714,7,,,,0,,,0.336975,8,-0.336975,0.336975,0.6997,1,,,True
rev_PROD-GAMMA-300_016,PROD-GAMMA-300,2025-02-06 03:00:00,5.0,"Affordable budget device with flagship-grade features. Outdoor brightness is incredible, easily readable in direct sunlight.",16,2,15,0.6124,0.3062,2,,,0.6124,,,0.0,,1.0,15,5.0,0.0,0.15922222222222224,0.6938,0.6938,0.52676,10,,,0.6150666666666667,6,,,0.6313111111111112,9,-0.0189111111111111,0.0189111111111111,0.2835285714285714,7,,,,0,,,0.2995333333333334,9,-0.2995333333333334,0.2995333333333334,0.6997,1,,,True
rev_PROD-GAMMA-300_017,PROD-GAMMA-300,2025-02-07 06:00:00,5.0,"Charging is blazing fast with 65W, 0 to 80% in 25 minutes. Portrait lens creates a gorgeous creamy bokeh effect. Unbelievable value for money at this price point.",17,3,28,0.9136,0.5902,3,0.5859,0.6908,,,,0.4939,,1.0,16,5.0,0.0,0.11973111111111108,0.40980000000000005,0.40980000000000005,0.52676,10,0.05913999999999997,0.05913999999999997,0.6150666666666667,6,0.07573333333333332,0.07573333333333332,0.62942,10,,,0.2835285714285714,7,,,,0,,,0.26958000000000004,10,0.22431999999999996,0.22431999999999996,0.6997,1,,,True
rev_PROD-GAMMA-300_018,PROD-GAMMA-300,2025-02-07 17:00:00,5.0,Performance is blazing fast with zero lag during heavy gaming. Worth every single penny spent on this purchase.,18,2,18,0.296,0.15175,2,,,,0.0772,,0.2263,,1.0,17,5.0,0.0,0.13500064935064934,0.84825,0.84825,0.5321363636363636,11,,,0.6258857142857143,7,,,0.62942,10,,,0.2835285714285714,7,-0.20632857142857142,0.20632857142857142,,0,,,0.28997272727272727,11,-0.06367272727272727,0.06367272727272727,0.6997,1,,,True
rev_PROD-GAMMA-300_019,PROD-GAMMA-300,2025-02-08 19:00:00,5.0,"Excellent battery backup, 8 hours of screen-on-time easily. The camera captures crisp details and punchy natural colors.",19,2,17,0.93,0.7769999999999998,3,0.7269,0.8271,0.7769999999999999,,,,,1.0,18,5.0,0.0,0.181185974025974,0.2230000000000002,0.2230000000000002,0.5321363636363636,11,0.19476363636363636,0.19476363636363636,0.6258857142857143,7,0.20121428571428568,0.20121428571428568,0.62942,10,0.14757999999999993,0.14757999999999993,0.25773749999999995,8,,,,0,,,0.2846666666666667,12,,,0.6997,1,,,True
rev_PROD-GAMMA-300_020,PROD-GAMMA-300,2025-02-09 18:00:00,5.0,"Snappy multitasking, apps stay open in RAM with no stutters. Worth every single penny spent on this purchase. Outdoor brightness is incredible, easily readable in direct sunlight.",20,3,27,0.7351,0.30530000000000007,3,,,0.6124,0.0772,,0.2263,,1.0,19,5.0,0.0,0.08978017676767674,0.6946999999999999,0.6946999999999999,0.5483666666666666,12,,,0.6510374999999999,8,,,0.6428363636363637,11,-0.030436363636363595,0.030436363636363595,0.25773749999999995,8,-0.18053749999999996,0.18053749999999996,,0,,,0.2846666666666667,12,-0.05836666666666668,0.05836666666666668,0.6997,1,,,True
rev_PROD-GAMMA-300_021,PROD-GAMMA-300,2025-02-10 07:00:00,2.0,"Unbelievable value for money at this price point. Terrible stuttering in the UI, feels slow and unoptimized. Display has an annoying green tint at low brightness levels.",21,3,27,-0.5267,-0.1539333333333333,3,,,-0.296,,,0.4939,-0.6597,-0.5,20,5.0,0.0,0.836474358974359,0.3460666666666667,-0.3460666666666667,0.5483666666666666,12,,,0.6510374999999999,8,,,0.6403,12,-0.9362999999999999,0.9362999999999999,0.23767777777777774,9,,,,0,,,0.2801769230769231,13,0.2137230769230769,0.2137230769230769,0.6997,1,-1.3594,1.3594,True
rev_PROD-GAMMA-300_022,PROD-GAMMA-300,2025-02-11 02:00:00,1.0,Display has an annoying green tint at low brightness levels. Cheap plastic feel does not justify this premium cost.,22,2,19,0.4897,0.3393333333333333,3,,,-0.296,,0.657,0.657,,-1.0,21,4.857142857142857,0.42857142857142777,0.612917032967033,1.3393333333333333,-1.3393333333333333,0.5483666666666666,12,,,0.6510374999999999,8,,,0.5682769230769231,13,-0.8642769230769232,0.8642769230769232,0.23767777777777774,9,,,,0,,,0.2954428571428572,14,0.36155714285714285,0.36155714285714285,0.020000000000000018,2,,,True
rev_PROD-GAMMA-300_023,PROD-GAMMA-300,2025-02-11 16:00:00,1.0,Worth every single penny spent on this purchase. The camera captures crisp details and punchy natural colors. Washed out colors and poor viewing angles.,23,3,24,0.7579,0.4095333333333333,3,,0.8271,0.17519999999999997,,,0.2263,,-1.0,22,4.681818181818182,1.0844155844155834,0.20021734126984128,1.4095333333333333,-1.4095333333333333,0.5483666666666666,12,,,0.6510374999999999,8,0.1760625,0.1760625,0.5065428571428571,14,-0.3313428571428571,0.3313428571428571,0.23767777777777774,9,,,0.657,1,,,0.3195466666666667,15,-0.0932466666666667,0.0932466666666667,0.020000000000000018,2,,,True
rev_PROD-GAMMA-300_024,PROD-GAMMA-300,2025-02-13 01:00:00,3.0,"Fluid UI animations, the chipset stays completely cool. The charger gets alarmingly warm and the phone dies by afternoon.",24,2,19,0.4754,0.1489,3,-0.4019,,,0.1489,,,0.6997,0.0,23,4.521739130434782,1.6245059288537556,0.5729148148148148,0.1489,-0.1489,0.5483666666666666,12,-0.9502666666666666,0.9502666666666666,0.6705999999999999,9,,,0.48445333333333335,15,,,0.23767777777777774,9,-0.08877777777777773,0.08877777777777773,0.657,1,,,0.31371875000000005,16,,,0.020000000000000018,2,0.6797,0.6797,True
rev_PROD-GAMMA-300_025,PROD-GAMMA-300,2025-02-14 23:00:00,2.0,Screen scratches way too easily and refresh rate drops to 60Hz randomly. Severe battery draining issue after the latest firmware patch. Video recording stutters and the autofocus hunts constantly.,25,3,29,-0.6908,-0.074225,4,-0.7269,-0.25,0.34,,0.34,,,-0.5,24,4.458333333333333,1.650362318840579,0.646055641025641,0.425775,-0.425775,0.47526923076923067,13,-1.2021692307692307,1.2021692307692307,0.6705999999999999,9,-0.9205999999999999,0.9205999999999999,0.48445333333333335,15,-0.14445333333333332,0.14445333333333332,0.22879999999999995,10,,,0.657,1,-0.317,0.317,0.31371875000000005,16,,,0.24656666666666668,3,,,True
rev_PROD-GAMMA-300_026,PROD-GAMMA-300,2025-02-15 10:00:00,2.0,"Excellent battery backup, 8 hours of screen-on-time easily. The shutter lag makes it impossible to capture moving kids or pets. Performance is blazing fast with zero lag during heavy gaming.",26,3,30,0.4404,0.4070833333333333,3,0.7269,,0.7269,-0.23255,,,,-0.5,25,4.36,1.823333333333333,0.3501083333333333,0.9070833333333332,-0.9070833333333332,0.3893999999999999,14,0.3375000000000001,0.3375000000000001,0.5785399999999999,10,,,0.475425,16,0.251475,0.251475,0.22879999999999995,10,-0.4613499999999999,0.4613499999999999,0.49850000000000005,2,,,0.31371875000000005,16,,,0.24656666666666668,3,,,True
rev_PROD-GAMMA-300_027,PROD-GAMMA-300,2025-02-16 02:00:00,2.0,"Massively overpriced for what it offers. Charging is blazing fast with 65W, 0 to 80% in 25 minutes.",27,2,18,0.5859,0.29295,2,0.5859,,,,,0.0,,-0.5,26,4.269230769230769,1.9646153846153858,0.24385937500000004,0.79295,-0.79295,0.41189999999999993,15,0.17400000000000004,0.17400000000000004,0.5785399999999999,10,,,0.49021764705882354,17,,,0.18685909090909086,11,,,0.49850000000000005,2,,,0.31371875000000005,16,-0.31371875000000005,0.31371875000000005,0.24656666666666668,3,,,True
rev_PROD-GAMMA-300_028,PROD-GAMMA-300,2025-02-18 01:00:00,3.0,"Camera photos look washed out and blurry in low light. Battery drain is horrific, it loses 20% in an hour on standby.",28,2,22,-0.9246,-0.7384,2,-0.8519,-0.6249,,,,,,0.0,27,4.185185185185185,2.07977207977208,1.2390575,0.7384,0.7384,0.4227749999999999,16,-1.2746749999999998,1.2746749999999998,0.5785399999999999,10,-1.20344,1.20344,0.49021764705882354,17,,,0.18685909090909086,11,,,0.49850000000000005,2,,,0.295264705882353,17,,,0.24656666666666668,3,,,True
rev_PROD-GAMMA-300_029,PROD-GAMMA-300,2025-02-18 11:00:00,3.0,"Fluid UI animations, the chipset stays completely cool. Poor value proposition compared to competing devices.",29,2,15,0.6222,0.4071666666666667,3,,,,0.6997,,-0.1779,0.6997,0.0,28,4.142857142857143,2.0529100529100535,0.4797129827688651,0.4071666666666667,-0.4071666666666667,0.34779411764705875,17,,,0.4691363636363635,11,,,0.49021764705882354,17,,,0.18685909090909086,11,0.5128409090909092,0.5128409090909092,0.49850000000000005,2,,,0.295264705882353,17,-0.473164705882353,0.473164705882353,0.24656666666666668,3,0.4531333333333333,0.4531333333333333,True
rev_PROD-GAMMA-300_030,PROD-GAMMA-300,2025-02-20 09:00:00,3.0,"Screen scratches way too easily and refresh rate drops to 60Hz randomly. Night mode is magical, crisp photos even in dim lighting. Snappy multitasking, apps stay open in RAM with no stutters.",30,3,32,0.7096,0.312775,4,,0.4939,0.34,0.0772,0.34,,,0.0,29,4.103448275862069,2.024630541871921,0.12146927918894833,0.312775,-0.312775,0.34779411764705875,17,,,0.4691363636363635,11,0.024763636363636488,0.024763636363636488,0.49021764705882354,17,-0.1502176470588235,0.1502176470588235,0.2295958333333333,12,-0.15239583333333329,0.15239583333333329,0.49850000000000005,2,-0.15850000000000003,0.15850000000000003,0.2689777777777778,18,,,0.35985,4,,,True
rev_PROD-GAMMA-300_031,PROD-GAMMA-300,2025-02-20 19:00:00,2.0,"The phone overheats during basic navigation and gaming drops fps. Massively overpriced for what it offers. Excellent battery backup, 8 hours of screen-on-time easily.",31,3,24,0.7269,0.36345,4,0.7269,,0.7269,0.0,,0.0,,-0.5,30,4.066666666666666,1.995402298850575,0.27774612870789345,0.86345,-0.86345,0.34779411764705875,17,0.37910588235294124,0.37910588235294124,0.4711999999999999,12,,,0.48187222222222226,18,0.24502777777777773,0.24502777777777773,0.2178730769230769,13,-0.2178730769230769,0.2178730769230769,0.4456666666666667,3,,,0.2689777777777778,18,-0.2689777777777778,0.2689777777777778,0.35985,4,,,True
rev_PROD-GAMMA-300_032,PROD-GAMMA-300,2025-02-22 06:00:00,2.0,The phone overheats during basic navigation and gaming drops fps. Camera photos look washed out and blurry in low light.,32,2,20,-0.6249,-0.31245,2,,-0.6249,,0.0,,,,-0.5,31,4.0,2.066666666666667,0.6492053571428571,0.18755,-0.18755,0.3688555555555555,18,,,0.4711999999999999,12,-1.0960999999999999,1.0960999999999999,0.49476842105263164,19,,,0.20231071428571426,14,-0.20231071428571426,0.20231071428571426,0.4456666666666667,3,,,0.254821052631579,19,,,0.35985,4,,,True
rev_PROD-GAMMA-300_033,PROD-GAMMA-300,2025-02-22 18:00:00,2.0,The charger gets alarmingly warm and the phone dies by afternoon. Portrait lens creates a gorgeous creamy bokeh effect. Massively overpriced for what it offers.,33,3,25,0.4588,-0.028249999999999997,4,-0.4019,0.6908,,-0.4019,,0.0,,-0.5,32,3.9375,2.125,0.4800538315339631,0.47175,-0.47175,0.3688555555555555,18,-0.7707555555555554,0.7707555555555554,0.38688461538461527,13,0.3039153846153847,0.3039153846153847,0.49476842105263164,19,,,0.1888233333333333,15,-0.5907233333333333,0.5907233333333333,0.4456666666666667,3,,,0.254821052631579,19,-0.254821052631579,0.254821052631579,0.35985,4,,,True
rev_PROD-GAMMA-300_034,PROD-GAMMA-300,2025-02-23 23:00:00,1.0,Performance is blazing fast with zero lag during heavy gaming. Worth every single penny spent on this purchase. The shutter lag makes it impossible to capture moving kids or pets.,34,3,30,-0.3182,-0.0031250000000000028,2,,,,-0.23255,,0.2263,,-1.0,33,3.878787878787879,2.1723484848484844,0.20011656249999998,0.996875,-0.996875,0.3282894736842104,19,,,0.4085928571428571,14,,,0.49476842105263164,19,,,0.15190312499999997,16,-0.38445312499999995,0.38445312499999995,0.4456666666666667,3,,,0.24208000000000002,20,-0.015780000000000016,0.015780000000000016,0.35985,4,,,True
rev_PROD-GAMMA-300_035,PROD-GAMMA-300,2025-02-25 16:00:00,1.0,"Bezels are razor-thin with beautiful HDR contrast. Affordable budget device with flagship-grade features. Terrible stuttering in the UI, feels slow and unoptimized.",35,3,22,-0.128,-0.02009999999999997,3,,,0.5994,,,0.0,-0.6597,-1.0,34,3.7941176470588234,2.3502673796791447,0.45517005012531325,0.9799,-0.9799,0.3282894736842104,19,,,0.4085928571428571,14,,,0.49476842105263164,19,0.10463157894736841,0.10463157894736841,0.12928823529411762,17,,,0.4456666666666667,3,,,0.24132857142857148,21,-0.24132857142857148,0.24132857142857148,0.35985,4,-1.01955,1.01955,True
rev_PROD-GAMMA-300_036,PROD-GAMMA-300,2025-02-26 20:00:00,1.0,"Performance is blazing fast with zero lag during heavy gaming. The shutter lag makes it impossible to capture moving kids or pets. Outdoor brightness is incredible, easily readable in direct sunlight.",36,3,31,0.2023,0.189925,2,,,0.6124,-0.23255,,,,-1.0,35,3.7142857142857144,2.50420168067227,0.23711911764705884,1.1899250000000001,-1.1899250000000001,0.3282894736842104,19,,,0.4085928571428571,14,,,0.5,20,0.11240000000000006,0.11240000000000006,0.12928823529411762,17,-0.3618382352941176,0.3618382352941176,0.4456666666666667,3,,,0.23035909090909093,22,,,0.15594000000000002,5,,,True
rev_PROD-GAMMA-300_037,PROD-GAMMA-300,2025-02-28 20:00:00,2.0,The phone overheats during basic navigation and gaming drops fps. Display has an annoying green tint at low brightness levels.,37,2,20,-0.296,-0.148,2,,,-0.296,0.0,,,,-0.5,36,3.638888888888889,2.637301587301587,0.45526924603174607,0.352,-0.352,0.3282894736842104,19,,,0.4085928571428571,14,,,0.505352380952381,21,-0.801352380952381,0.801352380952381,0.1091861111111111,18,-0.1091861111111111,0.1091861111111111,0.4456666666666667,3,,,0.23035909090909093,22,,,0.15594000000000002,5,,,True
rev_PROD-GAMMA-300_038,PROD-GAMMA-300,2025-03-02 09:00:00,3.0,The shutter lag makes it impossible to capture moving kids or pets. Unbelievable value for money at this price point.,38,2,20,-0.0772,-0.0242,2,,,,-0.5423,,0.4939,,0.0,37,3.5945945945945947,2.636636636636636,0.4546401913875598,0.0242,0.0242,0.3282894736842104,19,,,0.4085928571428571,14,,,0.4689272727272728,22,,,0.10343947368421051,19,-0.6457394736842105,0.6457394736842105,0.4456666666666667,3,,,0.23035909090909093,22,0.2635409090909091,0.2635409090909091,0.15594000000000002,5,,,True
rev_PROD-GAMMA-300_039,PROD-GAMMA-300,2025-03-04 01:00:00,3.0,The 120Hz AMOLED display is silky smooth and vibrant. Video recording stutters and the autofocus hunts constantly.,39,2,17,0.34,0.2678,3,,-0.25,0.5267,0.5267,,,,0.0,38,3.5789473684210527,2.5746799431009952,0.3906376948051948,0.2678,-0.2678,0.3282894736842104,19,,,0.4085928571428571,14,-0.6585928571428571,0.6585928571428571,0.4689272727272728,22,0.05777272727272714,0.05777272727272714,0.07115249999999998,20,0.4555475,0.4555475,0.4456666666666667,3,,,0.24181739130434785,23,,,0.15594000000000002,5,,,True
rev_PROD-GAMMA-300_040,PROD-GAMMA-300,2025-03-04 17:00:00,2.0,"The battery life is stellar, easily lasting two full days on a single charge. Fluid UI animations, the chipset stays completely cool. Video recording stutters and the autofocus hunts constantly.",40,3,30,0.8748,0.471125,4,0.7351,-0.25,,0.6997,,,0.6997,-0.5,39,3.5641025641025643,2.5155195681511473,0.5430279887218046,0.971125,-0.971125,0.3282894736842104,19,0.40681052631578957,0.40681052631578957,0.3646866666666666,15,-0.6146866666666666,0.6146866666666666,0.4714391304347827,23,,,0.09284523809523808,21,0.606854761904762,0.606854761904762,0.4456666666666667,3,,,0.24181739130434785,23,,,0.15594000000000002,5,0.54376,0.54376,True
rev_PROD-GAMMA-300_041,PROD-GAMMA-300,2025-03-05 13:00:00,2.0,"The 120Hz AMOLED display is silky smooth and vibrant. Terrible stuttering in the UI, feels slow and unoptimized.",41,2,18,-0.25,0.1312333333333333,3,,,0.5267,0.5267,,,-0.6597,-0.5,40,3.525,2.5121794871794876,0.4559326635924461,0.6312333333333333,-0.6312333333333333,0.3486299999999999,20,,,0.32626874999999994,16,,,0.4714391304347827,23,0.05526086956521725,0.05526086956521725,0.12042954545454544,22,0.4062704545454545,0.4062704545454545,0.4456666666666667,3,,,0.24181739130434785,23,,,0.24656666666666668,6,-0.9062666666666667,0.9062666666666667,True
rev_PROD-GAMMA-300_042,PROD-GAMMA-300,2025-03-07 00:00:00,2.0,"Fluid UI animations, the chipset stays completely cool. Cheap plastic feel does not justify this premium cost. The charger gets alarmingly warm and the phone dies by afternoon.",42,3,28,0.816,0.35214,5,-0.4019,,,0.1489,0.657,0.657,0.6997,-0.5,41,3.4878048780487805,2.50609756097561,0.3940904927536232,0.85214,-0.85214,0.3486299999999999,20,-0.7505299999999999,0.7505299999999999,0.32626874999999994,16,,,0.4737416666666667,24,,,0.13809347826086957,23,0.010806521739130437,0.010806521739130437,0.4456666666666667,3,0.21133333333333332,0.21133333333333332,0.24181739130434785,23,0.41518260869565216,0.41518260869565216,0.11710000000000001,7,0.5826,0.5826,True
rev_PROD-GAMMA-300_043,PROD-GAMMA-300,2025-03-08 17:00:00,1.0,Massively overpriced for what it offers. Severe battery draining issue after the latest firmware patch.,43,2,15,-0.7269,-0.36345,2,-0.7269,,,,,0.0,,-1.0,42,3.4523809523809526,2.4976771196283396,0.6494535714285714,0.63655,-0.63655,0.3128904761904761,21,-1.0397904761904762,1.0397904761904762,0.32626874999999994,16,,,0.4737416666666667,24,,,0.13854375,24,,,0.49850000000000005,4,,,0.2591166666666667,24,-0.2591166666666667,0.2591166666666667,0.189925,8,,,True
rev_PROD-GAMMA-300_044,PROD-GAMMA-300,2025-03-10 02:00:00,3.0,The camera captures crisp details and punchy natural colors. The phone overheats during basic navigation and gaming drops fps.,44,2,19,0.8271,0.5514,3,,0.8271,0.8271,0.0,,,,0.0,43,3.395348837209302,2.5780730897009967,0.3309111111111111,0.5514,-0.5514,0.26562727272727266,22,,,0.32626874999999994,16,0.5008312500000001,0.5008312500000001,0.4737416666666667,24,0.3533583333333332,0.3533583333333332,0.13854375,24,-0.13854375,0.13854375,0.49850000000000005,4,,,0.24875200000000003,25,,,0.189925,8,,,True
rev_PROD-GAMMA-300_045,PROD-GAMMA-300,2025-03-11 07:00:00,3.0,"Noticeable lag when switching apps and intense thermal throttling. Battery drain is horrific, it loses 20% in an hour on standby.",45,2,21,-0.9403,-0.80125,2,-0.8519,,,-0.7506,,,,0.0,44,3.3863636363636362,2.5216701902748415,1.0005646363636362,0.80125,0.80125,0.26562727272727266,22,-1.1175272727272727,1.1175272727272727,0.3557294117647058,17,,,0.48787600000000003,25,,,0.13300199999999998,25,-0.883602,0.883602,0.49850000000000005,4,,,0.24875200000000003,25,,,0.189925,8,,,True
rev_PROD-GAMMA-300_046,PROD-GAMMA-300,2025-03-13 06:00:00,2.0,"The shutter lag makes it impossible to capture moving kids or pets. Unbelievable value for money at this price point. Charging is blazing fast with 65W, 0 to 80% in 25 minutes.",46,3,32,0.5423,0.17916666666666667,3,0.5859,,,-0.5423,,0.4939,,-0.5,45,3.3777777777777778,2.467676767676768,0.4184420590858417,0.6791666666666667,-0.6791666666666667,0.21703913043478254,23,0.36886086956521746,0.36886086956521746,0.3557294117647058,17,,,0.48787600000000003,25,,,0.09901730769230768,26,-0.6413173076923077,0.6413173076923077,0.49850000000000005,4,,,0.24875200000000003,25,0.24514799999999998,0.24514799999999998,0.189925,8,,,True
rev_PROD-GAMMA-300_047,PROD-GAMMA-300,2025-03-15 03:00:00,3.0,"Battery drain is horrific, it loses 20% in an hour on standby. Poor value proposition compared to competing devices.",47,2,19,-0.875,-0.5149,2,-0.8519,,,,,-0.1779,,0.0,46,3.347826086956522,2.454106280193236,0.7601945512820513,0.5149,0.5149,0.23240833333333324,24,-1.0843083333333332,1.0843083333333332,0.3557294117647058,17,,,0.48787600000000003,25,,,0.0752648148148148,27,,,0.49850000000000005,4,,,0.25818076923076927,26,-0.43608076923076927,0.43608076923076927,0.189925,8,,,True
rev_PROD-GAMMA-300_048,PROD-GAMMA-300,2025-03-16 18:00:00,1.0,"Battery drain is horrific, it loses 20% in an hour on standby. Washed out colors and poor viewing angles. Affordable budget device with flagship-grade features.",48,3,25,-0.9081,-0.4428666666666667,3,-0.8519,,-0.4767,,,0.0,,-1.0,47,3.3404255319148937,2.403330249768732,0.7491805432098766,0.5571333333333333,-0.5571333333333333,0.18903599999999993,25,-1.0409359999999999,1.0409359999999999,0.3557294117647058,17,,,0.48787600000000003,25,-0.9645760000000001,0.9645760000000001,0.0752648148148148,27,,,0.49850000000000005,4,,,0.24202962962962965,27,-0.24202962962962965,0.24202962962962965,0.189925,8,,,True
rev_PROD-GAMMA-300_049,PROD-GAMMA-300,2025-03-17 07:00:00,2.0,"Massively overpriced for what it offers. Charging is blazing fast with 65W, 0 to 80% in 25 minutes. Washed out colors and poor viewing angles.",49,3,25,0.1779,0.03639999999999999,3,0.5859,,-0.4767,,,0.0,,-0.5,48,3.2916666666666665,2.466312056737588,0.5325875457875459,0.5364,-0.5364,0.14899999999999994,26,0.43690000000000007,0.43690000000000007,0.3557294117647058,17,,,0.45077692307692313,26,-0.9274769230769231,0.9274769230769231,0.0752648148148148,27,,,0.49850000000000005,4,,,0.2333857142857143,28,-0.2333857142857143,0.2333857142857143,0.189925,8,,,True
rev_PROD-GAMMA-300_050,PROD-GAMMA-300,2025-03-18 04:00:00,3.0,"The camera captures crisp details and punchy natural colors. Excellent battery backup, 8 hours of screen-on-time easily. Washed out colors and poor viewing angles.",50,3,24,0.8934,0.6376999999999999,3,0.7269,0.8271,0.3590999999999999,,,,,0.0,49,3.2653061224489797,2.4489795918367343,0.3634716775599129,0.6376999999999999,-0.6376999999999999,0.16518148148148143,27,0.5617185185185185,0.5617185185185185,0.3557294117647058,17,0.47137058823529415,0.47137058823529415,0.41642592592592603,27,-0.05732592592592611,0.05732592592592611,0.0752648148148148,27,,,0.49850000000000005,4,,,0.22533793103448277,29,,,0.189925,8,,,True
rev_PROD-GAMMA-300_051,PROD-GAMMA-300,2025-03-18 11:00:00,2.0,"The phone overheats during basic navigation and gaming drops fps. Battery drain is horrific, it loses 20% in an hour on standby. Display has an annoying green tint at low brightness levels.",51,3,32,-0.8885,-0.3826333333333333,3,-0.8519,,-0.296,0.0,,,,-0.5,50,3.26,2.4004081632653063,0.6075954144620811,0.11736666666666667,-0.11736666666666667,0.18524285714285707,28,-1.0371428571428571,1.0371428571428571,0.38191666666666657,18,,,0.41437857142857154,28,-0.7103785714285715,0.7103785714285715,0.0752648148148148,27,-0.0752648148148148,0.0752648148148148,0.49850000000000005,4,,,0.22533793103448277,29,,,0.189925,8,,,True
rev_PROD-GAMMA-300_052,PROD-GAMMA-300,2025-03-19 08:00:00,1.0,Cheap plastic feel does not justify this premium cost. Washed out colors and poor viewing angles.,52,2,16,0.3127,0.2791,3,,,-0.4767,,0.657,0.657,,-1.0,51,3.235294117647059,2.383529411764705,0.48558160919540233,1.2791000000000001,-1.2791000000000001,0.14947931034482753,29,,,0.38191666666666657,18,,,0.3898827586206898,29,-0.8665827586206898,0.8665827586206898,0.0725767857142857,28,,,0.49850000000000005,4,0.15849999999999997,0.15849999999999997,0.22533793103448277,29,0.4316620689655173,0.4316620689655173,0.189925,8,,,True
rev_PROD-GAMMA-300_053,PROD-GAMMA-300,2025-03-20 19:00:00,1.0,"Night mode is magical, crisp photos even in dim lighting. Massively overpriced for what it offers. Battery drain is horrific, it loses 20% in an hour on standby.",53,3,28,-0.7269,-0.11933333333333333,3,-0.8519,0.4939,,,,0.0,,-1.0,52,3.1923076923076925,2.4328808446455508,0.45102977011494255,0.8806666666666667,-0.8806666666666667,0.14947931034482753,29,-1.0013793103448276,1.0013793103448276,0.38191666666666657,18,0.11198333333333343,0.11198333333333343,0.3609966666666668,30,,,0.0725767857142857,28,,,0.5302,5,,,0.2397266666666667,30,-0.2397266666666667,0.2397266666666667,0.189925,8,,,True
rev_PROD-GAMMA-300_054,PROD-GAMMA-300,2025-03-21 21:00:00,3.0,Massively overpriced for what it offers. Performance is blazing fast with zero lag during heavy gaming. Display has an annoying green tint at low brightness levels.,54,3,26,-0.2263,-0.07293333333333334,3,,,-0.296,0.0772,,0.0,,0.0,53,3.150943396226415,2.476777939042091,0.2978711431131593,0.07293333333333334,0.07293333333333334,0.11609999999999994,30,,,0.3878105263157894,19,,,0.3609966666666668,30,-0.6569966666666668,0.6569966666666668,0.0725767857142857,28,0.0046232142857143,0.0046232142857143,0.5302,5,,,0.2319935483870968,31,-0.2319935483870968,0.2319935483870968,0.189925,8,,,True
rev_PROD-GAMMA-300_055,PROD-GAMMA-300,2025-03-23 00:00:00,2.0,"Excellent battery backup, 8 hours of screen-on-time easily. Screen scratches way too easily and refresh rate drops to 60Hz randomly. Camera photos look washed out and blurry in low light.",55,3,30,0.5267,0.24386249999999998,4,0.7269,-0.6249,0.53345,,0.34,,,-0.5,54,3.1481481481481484,2.430468204053109,0.5018393251273344,0.7438625,-0.7438625,0.11609999999999994,30,0.6108,0.6108,0.3878105263157894,19,-1.0127105263157894,1.0127105263157894,0.3398032258064518,31,0.1936467741935482,0.1936467741935482,0.0727362068965517,29,,,0.5302,5,-0.19019999999999998,0.19019999999999998,0.22474375000000002,32,,,0.189925,8,,,True
rev_PROD-GAMMA-300_056,PROD-GAMMA-300,2025-03-24 13:00:00,1.0,Unbelievable value for money at this price point. Display has an annoying green tint at low brightness levels. The charger gets alarmingly warm and the phone dies by afternoon.,56,3,29,-0.1779,-0.15147499999999997,4,-0.4019,,-0.296,-0.4019,,0.4939,,-1.0,55,3.1272727272727274,2.4094276094276097,0.48083759255075087,0.848525,-0.848525,0.13580322580645157,31,-0.5377032258064516,0.5377032258064516,0.3371749999999999,20,,,0.34585468750000015,32,-0.6418546875000002,0.6418546875000002,0.0727362068965517,29,-0.47463620689655167,0.47463620689655167,0.4985,6,,,0.22474375000000002,32,0.26915625,0.26915625,0.189925,8,,,True
